date,exalus,exjpus,exukus
23-Jun-94,1.3646,101.1,0.6487
24-Jun-94,1.374,100.5,0.6444
27-Jun-94,1.387,100.05,0.6454
28-Jun-94,1.385,100.03,0.6447
29-Jun-94,1.3799,98.82,0.6467
30-Jun-94,1.368,98.51,0.6459
1-Jul-94,1.3721,98.51,0.6498
4-Jul-94,,,
5-Jul-94,1.3774,98.87,0.6487
6-Jul-94,1.3768,98.23,0.645
7-Jul-94,1.374,98.86,0.6485
8-Jul-94,1.3717,98.1,0.6475
11-Jul-94,1.3671,97.37,0.6392
12-Jul-94,1.3609,96.81,0.6359
13-Jul-94,1.3569,97.9,0.638
14-Jul-94,1.3618,98.4,0.6404
15-Jul-94,1.3639,98.1,0.6421
18-Jul-94,1.3684,98.51,0.6401
19-Jul-94,1.3652,99.2,0.6446
20-Jul-94,1.3605,98.55,0.6455
21-Jul-94,1.3605,98.55,0.6496
22-Jul-94,1.3523,98.55,0.6532
25-Jul-94,1.3455,98.95,0.6527
26-Jul-94,1.3454,98.03,0.656
27-Jul-94,1.3535,98.18,0.6533
28-Jul-94,1.3587,99.18,0.6529
29-Jul-94,1.3534,100.05,0.6487
1-Aug-94,1.3559,99.35,0.6507
2-Aug-94,1.3615,100.37,0.6503
3-Aug-94,1.3652,100.42,0.6496
4-Aug-94,1.3596,100.2,0.6499
5-Aug-94,1.3486,100.37,0.6483
8-Aug-94,1.3508,101.33,0.6484
9-Aug-94,1.3495,101.2,0.65
10-Aug-94,1.3459,101.2,0.6496
11-Aug-94,1.3414,100.85,0.6496
12-Aug-94,1.3486,100.27,0.6472
15-Aug-94,1.3504,100.1,0.6484
16-Aug-94,1.351,100.31,0.6482
17-Aug-94,1.3486,100.31,0.6494
18-Aug-94,1.3517,98.85,0.6472
19-Aug-94,1.3546,98.57,0.6456
22-Aug-94,1.3602,98.01,0.6447
23-Aug-94,1.3596,98.4,0.6437
24-Aug-94,1.3504,98.62,0.6437
25-Aug-94,1.3437,99.71,0.6437
26-Aug-94,1.3432,100.4,0.6513
29-Aug-94,1.3477,100.05,0.6519
30-Aug-94,1.3459,99.63,0.6515
31-Aug-94,1.3434,100.11,0.651
1-Sep-94,1.3459,99.63,0.6475
2-Sep-94,1.3477,99.2,0.6462
5-Sep-94,,,
6-Sep-94,1.3506,98.77,0.6457
7-Sep-94,1.345,99.25,0.6467
8-Sep-94,1.3423,99.48,0.6478
9-Sep-94,1.3423,99.2,0.645
12-Sep-94,1.3448,99,0.6371
13-Sep-94,1.3437,98.96,0.6401
14-Sep-94,1.3486,99.05,0.638
15-Sep-94,1.345,99.45,0.6398
16-Sep-94,1.3437,98.72,0.6313
19-Sep-94,1.3464,98.58,0.6386
20-Sep-94,1.3466,97.79,0.6351
21-Sep-94,1.3392,97.92,0.6337
22-Sep-94,1.3592,98.05,0.6345
23-Sep-94,1.3526,97.7,0.6324
26-Sep-94,1.3519,98.65,0.6351
27-Sep-94,1.353,98.37,0.6339
28-Sep-94,1.3508,98.77,0.6345
29-Sep-94,1.3514,98.67,0.6329
30-Sep-94,1.3514,99.05,0.6341
3-Oct-94,1.3503,99.5,0.6335
4-Oct-94,1.3546,99.65,0.6336
5-Oct-94,1.3528,99.47,0.6305
6-Oct-94,1.3523,99.65,0.6299
7-Oct-94,1.3556,100.37,0.6303
10-Oct-94,,,
11-Oct-94,1.3596,100.5,0.6337
12-Oct-94,1.3591,99.95,0.6325
13-Oct-94,1.3559,99.75,0.6323
14-Oct-94,1.3605,98.43,0.6285
17-Oct-94,1.3605,97.68,0.6211
18-Oct-94,1.3563,97.79,0.6198
19-Oct-94,1.3596,97.3,0.618
20-Oct-94,1.3576,97.2,0.6167
21-Oct-94,1.3671,97.37,0.6152
24-Oct-94,1.3581,97.2,0.6144
25-Oct-94,1.3581,96.95,0.6111
26-Oct-94,1.3477,97.05,0.6127
27-Oct-94,1.3454,96.95,0.6109
28-Oct-94,1.3464,97.4,0.6161
31-Oct-94,1.3477,96.9,0.6116
1-Nov-94,1.3495,96.77,0.6127
2-Nov-94,1.3472,97,0.6118
3-Nov-94,1.347,98.2,0.6202
4-Nov-94,1.3351,97.65,0.6209
7-Nov-94,1.3254,97.24,0.6188
8-Nov-94,1.3289,96.93,0.6169
9-Nov-94,1.3219,97.78,0.6231
10-Nov-94,1.3245,97.92,0.6253
11-Nov-94,,,
14-Nov-94,1.3307,98.07,0.6297
15-Nov-94,1.328,98.28,0.6313
16-Nov-94,1.3316,98.37,0.6363
17-Nov-94,1.3271,98.1,0.6341
18-Nov-94,1.3201,98.5,0.6378
21-Nov-94,1.3127,98.41,0.6386
22-Nov-94,1.3106,98.19,0.6371
23-Nov-94,1.3158,98.27,0.6359
24-Nov-94,,,
25-Nov-94,1.3165,98.75,0.6398
28-Nov-94,1.3123,98.59,0.6398
29-Nov-94,1.3099,98.95,0.6393
30-Nov-94,1.3006,98.91,0.6382
1-Dec-94,1.3023,99.4,0.6389
2-Dec-94,1.2999,100.39,0.6409
5-Dec-94,1.2987,100.32,0.6414
6-Dec-94,1.3004,100.35,0.6406
7-Dec-94,1.2992,100.13,0.6393
8-Dec-94,1.2995,100.41,0.6397
9-Dec-94,1.2917,100.22,0.6409
12-Dec-94,1.292,100.04,0.6395
13-Dec-94,1.2903,100.32,0.6408
14-Dec-94,1.2895,100.3,0.6405
15-Dec-94,1.2857,100.26,0.6398
16-Dec-94,1.2903,100.28,0.6398
19-Dec-94,1.2878,100.15,0.6401
20-Dec-94,1.2898,100.32,0.641
21-Dec-94,1.2903,100.23,0.6412
22-Dec-94,1.2895,100.45,0.6467
23-Dec-94,1.287,100.22,0.6475
26-Dec-94,,,
27-Dec-94,1.2878,100.46,0.6472
28-Dec-94,1.2862,100.33,0.6479
29-Dec-94,1.2885,99.65,0.6409
30-Dec-94,1.2898,99.6,0.6384
2-Jan-95,,,
3-Jan-95,1.2982,100.52,0.64
4-Jan-95,1.3007,101.4,0.6408
5-Jan-95,1.3029,100.97,0.6396
6-Jan-95,1.3055,101.37,0.6444
9-Jan-95,1.3123,100.33,0.6421
10-Jan-95,1.3038,100.4,0.6416
11-Jan-95,1.2982,99.9,0.6414
12-Jan-95,1.3046,98.8,0.6363
13-Jan-95,1.321,98.77,0.6382
16-Jan-95,,,
17-Jan-95,1.3184,99,0.6378
18-Jan-95,1.3153,99.55,0.6367
19-Jan-95,1.3063,99.43,0.6349
20-Jan-95,1.3012,99.4,0.6298
23-Jan-95,1.3033,99.75,0.6268
24-Jan-95,1.2987,99.64,0.6266
25-Jan-95,1.3084,99.6,0.6277
26-Jan-95,1.3063,99.31,0.6286
27-Jan-95,1.3123,99.35,0.6295
30-Jan-95,1.3175,98.4,0.6275
31-Jan-95,1.3201,99.43,0.6323
1-Feb-95,1.3175,99.4,0.6327
2-Feb-95,1.3184,99.5,0.6317
3-Feb-95,1.3289,99.75,0.6393
6-Feb-95,1.3314,99.3,0.641
7-Feb-95,1.3398,99.42,0.6423
8-Feb-95,1.3439,98.98,0.6442
9-Feb-95,1.3441,98.85,0.6425
10-Feb-95,1.3419,98.86,0.6399
13-Feb-95,1.3437,98.66,0.6396
14-Feb-95,1.3441,98.65,0.6421
15-Feb-95,1.3387,98.52,0.6408
16-Feb-95,1.3414,97.55,0.6339
17-Feb-95,1.3559,97.48,0.6343
20-Feb-95,,,
21-Feb-95,1.3486,97.3,0.6323
22-Feb-95,1.355,97.03,0.6305
23-Feb-95,1.3578,96.8,0.6277
24-Feb-95,1.3563,97.1,0.6295
27-Feb-95,1.3523,96.75,0.6315
28-Feb-95,1.355,96.6,0.6313
1-Mar-95,1.3609,96.75,0.6312
2-Mar-95,1.3569,95.81,0.6285
3-Mar-95,1.3548,94.4,0.6169
6-Mar-95,1.3526,92.6,0.6124
7-Mar-95,1.3541,90.85,0.6083
8-Mar-95,1.353,91.27,0.6177
9-Mar-95,1.3495,90.57,0.6191
10-Mar-95,1.3432,91.23,0.6328
13-Mar-95,1.3401,90.5,0.6263
14-Mar-95,1.3441,90.97,0.6307
15-Mar-95,1.3414,89.4,0.6238
16-Mar-95,1.3405,90.3,0.6305
17-Mar-95,1.3624,89.19,0.6321
20-Mar-95,1.3816,89.42,0.6327
21-Mar-95,1.3767,89.38,0.6307
22-Mar-95,1.3793,88.92,0.6305
23-Mar-95,1.3787,88.31,0.628
24-Mar-95,1.3727,89.1,0.6297
27-Mar-95,1.3789,89.07,0.6268
28-Mar-95,1.3749,89.22,0.6211
29-Mar-95,1.3814,88.31,0.6219
30-Mar-95,1.3736,89.53,0.6256
31-Mar-95,1.3652,86.85,0.6177
3-Apr-95,1.3648,86.25,0.6188
4-Apr-95,1.3648,86.36,0.6244
5-Apr-95,1.3526,86.25,0.6225
6-Apr-95,1.351,85.47,0.6227
7-Apr-95,1.3495,84.32,0.6244
10-Apr-95,1.3495,83.1,0.6274
11-Apr-95,1.3504,83.8,0.6272
12-Apr-95,1.3464,84,0.6289
13-Apr-95,1.3519,83.59,0.6224
14-Apr-95,1.3514,83.35,0.6242
17-Apr-95,1.3481,82.1,0.6175
18-Apr-95,1.3493,81.4,0.6196
19-Apr-95,1.3604,81.12,0.6188
20-Apr-95,1.3615,82.95,0.6201
21-Apr-95,1.3652,82.92,0.6211
24-Apr-95,1.3702,83.26,0.6229
25-Apr-95,1.3755,81.95,0.6198
26-Apr-95,1.377,83.98,0.6209
27-Apr-95,1.374,83.58,0.6187
28-Apr-95,1.3751,84.04,0.6215
1-May-95,1.3727,83.53,0.618
2-May-95,1.3714,83.69,0.6202
3-May-95,1.3643,83.45,0.6184
4-May-95,1.3504,83.62,0.6179
5-May-95,1.3483,84.03,0.6254
8-May-95,1.3541,83,0.6219
9-May-95,1.3714,82.95,0.6295
10-May-95,1.3725,83.87,0.6323
11-May-95,1.3646,85.8,0.642
12-May-95,1.3501,87,0.6365
15-May-95,1.3637,86.86,0.6389
16-May-95,1.3749,86.2,0.6373
17-May-95,1.3689,86.73,0.6376
18-May-95,1.3937,87.43,0.64
19-May-95,1.3986,86.77,0.6355
22-May-95,1.3926,87.47,0.6349
23-May-95,1.3914,87.38,0.6386
24-May-95,1.3947,87.15,0.6347
25-May-95,1.3904,85.05,0.6236
26-May-95,1.3908,82.85,0.6234
29-May-95,,,
30-May-95,1.3883,83,0.6246
31-May-95,1.3908,84.65,0.6303
1-Jun-95,1.3978,84.95,0.6272
2-Jun-95,1.3957,84.9,0.6305
5-Jun-95,1.4,84.63,0.6268
6-Jun-95,1.3957,85.1,0.6289
7-Jun-95,1.3879,84.24,0.6273
8-Jun-95,1.3837,84.9,0.6281
9-Jun-95,1.3889,84.4,0.6272
12-Jun-95,1.3937,83.92,0.627
13-Jun-95,1.3902,84.33,0.6268
14-Jun-95,1.386,84.4,0.6217
15-Jun-95,1.3746,84.82,0.6268
16-Jun-95,1.3734,84.66,0.6223
19-Jun-95,1.3761,84.95,0.6252
20-Jun-95,1.3806,84.65,0.6238
21-Jun-95,1.3784,84.38,0.6231
22-Jun-95,1.3875,84.65,0.6251
23-Jun-95,1.3873,84.5,0.6232
26-Jun-95,1.3918,84.34,0.6307
27-Jun-95,1.4002,84.08,0.6311
28-Jun-95,1.4002,85.7,0.6353
29-Jun-95,1.3976,84.7,0.6283
30-Jun-95,1.4069,84.78,0.6287
3-Jul-95,1.4085,84.8,0.6261
4-Jul-95,,,
5-Jul-95,1.4085,84.94,0.627
6-Jul-95,1.4055,85.18,0.6256
7-Jul-95,1.3972,86.77,0.6272
10-Jul-95,1.3994,87.09,0.6287
11-Jul-95,1.3889,87.45,0.6297
12-Jul-95,1.386,87.51,0.6283
13-Jul-95,1.3648,87.4,0.6248
14-Jul-95,1.3693,87.89,0.6272
17-Jul-95,1.3656,88.65,0.6272
18-Jul-95,1.3654,88.35,0.6265
19-Jul-95,1.3661,87.75,0.6268
20-Jul-95,1.3609,87.76,0.6262
21-Jul-95,1.3605,88.55,0.6274
24-Jul-95,1.3559,87.55,0.6259
25-Jul-95,1.3541,87.88,0.6298
26-Jul-95,1.3548,87.95,0.6267
27-Jul-95,1.3578,87.95,0.6264
28-Jul-95,1.3581,88.18,0.6249
31-Jul-95,1.3537,88.34,0.6258
1-Aug-95,1.3508,88.43,0.6253
2-Aug-95,1.3504,90.82,0.6252
3-Aug-95,1.351,90.45,0.6224
4-Aug-95,1.3468,91.25,0.6222
7-Aug-95,1.3488,91.3,0.6243
8-Aug-95,1.3448,91.77,0.6246
9-Aug-95,1.3477,91.57,0.6249
10-Aug-95,1.3517,92.83,0.6294
11-Aug-95,1.3477,93.77,0.6339
14-Aug-95,1.3486,93.61,0.6353
15-Aug-95,1.3581,96.68,0.643
16-Aug-95,1.3661,97.8,0.6445
17-Aug-95,1.3671,97.85,0.6517
18-Aug-95,1.3596,96.95,0.6481
21-Aug-95,1.3572,96.55,0.6491
22-Aug-95,1.3514,96.73,0.6513
23-Aug-95,1.3504,96.5,0.6487
24-Aug-95,1.3499,96.55,0.648
25-Aug-95,1.345,96.64,0.6486
28-Aug-95,1.3452,96.6,0.6441
29-Aug-95,1.3316,97.63,0.6471
30-Aug-95,1.3252,98.95,0.6477
31-Aug-95,1.3303,97.75,0.6445
1-Sep-95,1.3344,97.49,0.6438
4-Sep-95,,,
5-Sep-95,1.3316,97.77,0.6425
6-Sep-95,1.3324,98.79,0.6451
7-Sep-95,1.3316,98.58,0.6452
8-Sep-95,1.3307,99.75,0.6459
11-Sep-95,1.3289,99.78,0.6459
12-Sep-95,1.3158,100.87,0.6433
13-Sep-95,1.311,102.5,0.646
14-Sep-95,1.3123,102.55,0.645
15-Sep-95,1.3168,103.52,0.6443
18-Sep-95,1.3245,103.55,0.6468
19-Sep-95,1.3156,104.2,0.6468
20-Sep-95,1.3219,103.25,0.6441
21-Sep-95,1.3266,100.1,0.6371
22-Sep-95,1.3414,98.5,0.6331
25-Sep-95,1.3346,99.88,0.6363
26-Sep-95,1.338,100.83,0.6366
27-Sep-95,1.336,100.17,0.6361
28-Sep-95,1.3289,99.73,0.6327
29-Sep-95,1.3236,99.1,0.6331
2-Oct-95,1.3123,100.72,0.6286
3-Oct-95,1.3058,101.65,0.6326
4-Oct-95,1.3104,100.73,0.6314
5-Oct-95,1.3161,100.25,0.6313
6-Oct-95,1.3137,100.85,0.6324
9-Oct-95,,,
10-Oct-95,1.3189,100.64,0.6338
11-Oct-95,1.311,100.9,0.6357
12-Oct-95,1.3153,100.28,0.6355
13-Oct-95,1.3175,100.8,0.6359
16-Oct-95,1.3228,100.45,0.6349
17-Oct-95,1.321,100.33,0.6353
18-Oct-95,1.3254,100.62,0.6371
19-Oct-95,1.3298,100.59,0.6359
20-Oct-95,1.3339,100.25,0.6346
23-Oct-95,1.3369,99.7,0.6329
24-Oct-95,1.3385,100.17,0.6325
25-Oct-95,1.336,101.27,0.6331
26-Oct-95,1.324,101.8,0.6353
27-Oct-95,1.3263,101.71,0.6331
30-Oct-95,1.3141,101.65,0.6339
31-Oct-95,1.3132,102.26,0.6326
1-Nov-95,1.3153,103.07,0.6338
2-Nov-95,1.3184,103.59,0.6324
3-Nov-95,1.3193,103.88,0.6327
6-Nov-95,1.328,103.2,0.6332
7-Nov-95,1.3284,103.18,0.6338
8-Nov-95,1.3328,102.5,0.6327
9-Nov-95,1.3591,100.75,0.6332
10-Nov-95,1.3554,100.95,0.6348
13-Nov-95,1.355,101.7,0.6429
14-Nov-95,1.351,101.68,0.6408
15-Nov-95,1.3605,100.9,0.6418
16-Nov-95,1.3504,102.15,0.6428
17-Nov-95,1.3504,102.03,0.645
20-Nov-95,1.3452,101.35,0.6454
21-Nov-95,1.3412,101.63,0.6417
22-Nov-95,1.3493,100.5,0.639
23-Nov-95,,,
24-Nov-95,1.3514,101.5,0.641
27-Nov-95,1.3504,101.8,0.645
28-Nov-95,1.3333,101.12,0.646
29-Nov-95,1.336,101.46,0.6501
30-Nov-95,1.347,101.8,0.6535
1-Dec-95,1.3565,101.2,0.651
4-Dec-95,1.3521,101.05,0.651
5-Dec-95,1.3543,101.42,0.6489
6-Dec-95,1.3523,101.37,0.6484
7-Dec-95,1.3532,101.4,0.6513
8-Dec-95,1.3556,100.95,0.6524
11-Dec-95,1.3587,101.07,0.6516
12-Dec-95,1.3504,101.85,0.653
13-Dec-95,1.3434,101.75,0.6525
14-Dec-95,1.3552,101.5,0.6489
15-Dec-95,1.3495,102.14,0.6496
18-Dec-95,1.3504,101.7,0.6498
19-Dec-95,1.3499,101.85,0.6485
20-Dec-95,1.3495,102,0.6505
21-Dec-95,1.3486,101.81,0.6499
22-Dec-95,1.3523,102.6,0.6483
25-Dec-95,,,
26-Dec-95,1.3514,102.38,0.6429
27-Dec-95,1.3373,102.8,0.641
28-Dec-95,1.3423,102.87,0.6498
29-Dec-95,1.3455,103.28,0.6437
1-Jan-96,,,
2-Jan-96,1.3454,103.92,0.6425
3-Jan-96,1.336,104.35,0.6445
4-Jan-96,1.3417,106.41,0.6467
5-Jan-96,1.3378,105.13,0.6443
8-Jan-96,1.3382,105.8,0.6454
9-Jan-96,1.3428,104.9,0.6462
10-Jan-96,1.3389,105.28,0.647
11-Jan-96,1.3396,104.8,0.6475
12-Jan-96,1.3432,105.07,0.6457
15-Jan-96,,,
16-Jan-96,1.3457,105.88,0.6502
17-Jan-96,1.3514,105.38,0.6555
18-Jan-96,1.3534,105.44,0.6567
19-Jan-96,1.3596,105.4,0.6626
22-Jan-96,1.3665,105.76,0.6607
23-Jan-96,1.3605,105.8,0.6607
24-Jan-96,1.3589,106.92,0.6626
25-Jan-96,1.3569,106.9,0.6633
26-Jan-96,1.3546,106.6,0.6653
29-Jan-96,1.3514,106.8,0.6639
30-Jan-96,1.3483,107.29,0.665
31-Jan-96,1.3435,106.95,0.6624
1-Feb-96,1.338,107.08,0.6609
2-Feb-96,1.3233,106.7,0.6583
5-Feb-96,1.3247,105.02,0.6514
6-Feb-96,1.325,105.54,0.6493
7-Feb-96,1.3271,106.2,0.6508
8-Feb-96,1.3201,106.9,0.6504
9-Feb-96,1.3254,107.1,0.6528
12-Feb-96,1.3257,106.67,0.6533
13-Feb-96,1.3277,106.93,0.6519
14-Feb-96,1.3229,106.77,0.6506
15-Feb-96,1.3236,106.18,0.65
16-Feb-96,1.3245,105.35,0.6457
19-Feb-96,,,
20-Feb-96,1.324,106.1,0.6475
21-Feb-96,1.3316,105.25,0.6483
22-Feb-96,1.3254,104.95,0.6479
23-Feb-96,1.3228,104.73,0.6489
26-Feb-96,1.3221,104.33,0.6494
27-Feb-96,1.3191,104.37,0.6494
28-Feb-96,1.3094,104.47,0.6521
29-Feb-96,1.3084,105.12,0.6527
1-Mar-96,1.3127,105.7,0.6548
4-Mar-96,1.3154,105.05,0.6543
5-Mar-96,1.3158,105.1,0.654
6-Mar-96,1.312,105.37,0.654
7-Mar-96,1.3115,105.25,0.6536
8-Mar-96,1.3024,105.94,0.6562
11-Mar-96,1.3021,105.35,0.6563
12-Mar-96,1.2987,105.54,0.6573
13-Mar-96,1.2925,105.29,0.6568
14-Mar-96,1.292,105.48,0.6566
15-Mar-96,1.293,105.87,0.6557
18-Mar-96,1.293,106.02,0.6536
19-Mar-96,1.2917,106.26,0.6524
20-Mar-96,1.2903,106.44,0.6504
21-Mar-96,1.2853,106.72,0.651
22-Mar-96,1.2872,106.8,0.6521
25-Mar-96,1.2928,106.19,0.6566
26-Mar-96,1.2945,106.39,0.6562
27-Mar-96,1.2855,106.64,0.6587
28-Mar-96,1.2786,106.34,0.6562
29-Mar-96,1.2796,107,0.6552
1-Apr-96,1.2755,107.53,0.656
2-Apr-96,1.2784,107.48,0.6558
3-Apr-96,1.2804,106.94,0.6553
4-Apr-96,1.2804,107.09,0.6538
5-Apr-96,1.2758,107.67,0.6542
8-Apr-96,1.2771,107.42,0.6532
9-Apr-96,1.2721,108.18,0.656
10-Apr-96,1.2686,108.56,0.6616
11-Apr-96,1.2663,108.52,0.6612
12-Apr-96,1.2658,108.67,0.6612
15-Apr-96,1.2655,108.36,0.6629
16-Apr-96,1.2698,108.28,0.6635
17-Apr-96,1.2736,108.27,0.6636
18-Apr-96,1.2796,107.1,0.6623
19-Apr-96,1.2796,107.1,0.6593
22-Apr-96,1.2715,106.7,0.6617
23-Apr-96,1.2668,106.59,0.6596
24-Apr-96,1.2747,106.77,0.6606
25-Apr-96,1.2682,106.47,0.6611
26-Apr-96,1.2686,105.54,0.6621
29-Apr-96,1.2706,104.52,0.6625
30-Apr-96,1.2732,104.63,0.6645
1-May-96,1.2665,105.08,0.669
2-May-96,1.2577,104.49,0.6653
3-May-96,1.2571,104.83,0.6648
6-May-96,1.2566,104.93,0.6635
7-May-96,1.2525,104.97,0.6612
8-May-96,1.2492,105.15,0.6572
9-May-96,1.2527,104.8,0.657
10-May-96,1.246,105.5,0.6569
13-May-96,1.2481,104.96,0.6603
14-May-96,1.2473,105.8,0.6601
15-May-96,1.2489,106.85,0.6609
16-May-96,1.2477,106.67,0.6608
17-May-96,1.25,106.53,0.6601
20-May-96,1.2587,107.14,0.6609
21-May-96,1.2614,107,0.6616
22-May-96,1.259,107.04,0.6621
23-May-96,1.2602,106.78,0.6608
24-May-96,1.2636,107.9,0.6618
27-May-96,,,
28-May-96,1.2587,108.7,0.6611
29-May-96,1.2527,108.77,0.6574
30-May-96,1.2568,107.65,0.6517
31-May-96,1.2531,107.99,0.6454
3-Jun-96,1.2484,108.37,0.6445
4-Jun-96,1.2516,109.2,0.6458
5-Jun-96,1.261,108.84,0.6462
6-Jun-96,1.2731,109.26,0.6491
7-Jun-96,1.2636,109.23,0.6489
10-Jun-96,1.2602,109.07,0.6527
11-Jun-96,1.2628,109.5,0.6513
12-Jun-96,1.265,109.47,0.6517
13-Jun-96,1.2626,108.85,0.6527
14-Jun-96,1.2625,108.87,0.6511
17-Jun-96,1.2626,108.85,0.6472
18-Jun-96,1.2671,108.04,0.6479
19-Jun-96,1.2697,108.05,0.648
20-Jun-96,1.2682,108.1,0.6486
21-Jun-96,1.265,109.1,0.6501
24-Jun-96,1.2653,108.94,0.6494
25-Jun-96,1.2649,109.03,0.6491
26-Jun-96,1.2641,109.5,0.6488
27-Jun-96,1.2674,109.45,0.6467
28-Jun-96,1.2729,109.48,0.644
1-Jul-96,1.2703,109.56,0.6433
2-Jul-96,1.2776,110.1,0.6417
3-Jul-96,1.2799,110.31,0.6416
4-Jul-96,,,
5-Jul-96,1.2563,110.95,0.6442
8-Jul-96,1.2604,110.94,0.6439
9-Jul-96,1.2623,110.28,0.6454
10-Jul-96,1.2539,110.18,0.645
11-Jul-96,1.2528,110.18,0.6429
12-Jul-96,1.2542,110.69,0.6441
15-Jul-96,1.2582,110.45,0.6452
16-Jul-96,1.2639,109.15,0.6416
17-Jul-96,1.2698,108.62,0.648
18-Jul-96,1.2626,107.93,0.646
19-Jul-96,1.2649,108.22,0.6466
22-Jul-96,1.2631,107.5,0.6447
23-Jul-96,1.2641,108.09,0.6445
24-Jul-96,1.2639,108.29,0.6441
25-Jul-96,1.269,108.38,0.6422
26-Jul-96,1.2702,108.33,0.6433
29-Jul-96,1.2705,109.2,0.6423
30-Jul-96,1.278,108.08,0.6428
31-Jul-96,1.2928,106.77,0.6428
1-Aug-96,1.2952,106.75,0.6422
2-Aug-96,1.2937,107.05,0.6486
5-Aug-96,1.2938,106.64,0.6476
6-Aug-96,1.289,106.92,0.6504
7-Aug-96,1.2867,107.95,0.6486
8-Aug-96,1.285,108.14,0.6453
9-Aug-96,1.2845,108.12,0.6456
12-Aug-96,1.286,107.72,0.645
13-Aug-96,1.2834,107.59,0.6452
14-Aug-96,1.2837,107.94,0.6459
15-Aug-96,1.2776,108.01,0.645
16-Aug-96,1.276,107.96,0.6465
19-Aug-96,1.2658,107.87,0.6475
20-Aug-96,1.2719,108.3,0.6463
21-Aug-96,1.2661,108.34,0.6453
22-Aug-96,1.2642,108.23,0.6448
23-Aug-96,1.2653,108.4,0.6439
26-Aug-96,1.265,107.7,0.643
27-Aug-96,1.271,107.78,0.6439
28-Aug-96,1.265,108.44,0.6413
29-Aug-96,1.2642,108.5,0.6425
30-Aug-96,1.2642,108.7,0.6405
2-Sep-96,,,
3-Sep-96,1.2626,109.28,0.6381
4-Sep-96,1.2625,108.85,0.6382
5-Sep-96,1.2591,109.09,0.6383
6-Sep-96,1.2539,109.37,0.6407
9-Sep-96,1.2481,109.19,0.6418
10-Sep-96,1.2514,109.84,0.6423
11-Sep-96,1.2494,110.25,0.6431
12-Sep-96,1.2563,110.3,0.6436
13-Sep-96,1.2615,110.44,0.6433
16-Sep-96,1.2706,110.15,0.6424
17-Sep-96,1.2658,110.39,0.6433
18-Sep-96,1.2681,109.21,0.6409
19-Sep-96,1.2666,109.38,0.6445
20-Sep-96,1.2653,109.87,0.6429
23-Sep-96,1.2629,109.86,0.6423
24-Sep-96,1.2698,109.82,0.6418
25-Sep-96,1.2649,110.38,0.6397
26-Sep-96,1.261,110.45,0.6405
27-Sep-96,1.2641,110.85,0.6398
30-Sep-96,1.2639,111.65,0.6389
1-Oct-96,1.2634,111.37,0.6394
2-Oct-96,1.2579,111.66,0.6376
3-Oct-96,1.2658,111.48,0.6385
4-Oct-96,1.2666,111.63,0.6401
7-Oct-96,1.2711,111.27,0.6396
8-Oct-96,1.2674,111.31,0.6398
9-Oct-96,1.2668,111.47,0.6393
10-Oct-96,1.2658,111.28,0.6389
11-Oct-96,1.265,111.66,0.6347
14-Oct-96,,,
15-Oct-96,1.2647,112.28,0.632
16-Oct-96,1.2636,112.14,0.6315
17-Oct-96,1.2626,112.22,0.6304
18-Oct-96,1.256,112.54,0.6288
21-Oct-96,1.2552,112.76,0.6283
22-Oct-96,1.2568,112.86,0.6268
23-Oct-96,1.2587,112.97,0.6263
24-Oct-96,1.2615,112.85,0.6282
25-Oct-96,1.2629,113.33,0.6226
28-Oct-96,1.2652,114.12,0.6203
29-Oct-96,1.2644,114.11,0.6212
30-Oct-96,1.2629,113.97,0.6125
31-Oct-96,1.261,113.79,0.6143
1-Nov-96,1.2671,113.28,0.6113
4-Nov-96,1.271,113.97,0.6085
5-Nov-96,1.2706,114.22,0.6079
6-Nov-96,1.2625,113.98,0.6098
7-Nov-96,1.2771,111.54,0.607
8-Nov-96,1.2682,111.63,0.6072
11-Nov-96,,,
12-Nov-96,1.2668,111.5,0.6072
13-Nov-96,1.2697,111.41,0.6042
14-Nov-96,1.265,111.29,0.6005
15-Nov-96,1.2658,111.3,0.6007
18-Nov-96,1.2633,111.31,0.5988
19-Nov-96,1.2594,111.55,0.5967
20-Nov-96,1.2508,111.25,0.5959
21-Nov-96,1.233,111.42,0.5922
22-Nov-96,1.2315,111.41,0.5952
25-Nov-96,1.2321,112.69,0.599
26-Nov-96,1.2326,112.66,0.5977
27-Nov-96,1.2329,113.33,0.5967
28-Nov-96,,,
29-Nov-96,1.229,113.88,0.5945
2-Dec-96,1.2225,113.8,0.5938
3-Dec-96,1.2547,113.59,0.609
4-Dec-96,1.2531,113.13,0.6102
5-Dec-96,1.2531,112.35,0.6147
6-Dec-96,1.2561,112.84,0.6092
9-Dec-96,1.2452,113.27,0.607
10-Dec-96,1.2472,113.28,0.6059
11-Dec-96,1.2626,112.9,0.6031
12-Dec-96,1.2618,113.55,0.6035
13-Dec-96,1.2634,113.8,0.6023
16-Dec-96,1.261,114.24,0.6016
17-Dec-96,1.2564,113.63,0.5981
18-Dec-96,1.265,113.65,0.598
19-Dec-96,1.2594,114,0.6051
20-Dec-96,1.259,114.25,0.5999
23-Dec-96,1.2547,114.12,0.5983
24-Dec-96,1.2563,114.5,0.5983
25-Dec-96,,,
26-Dec-96,1.2579,114.92,0.5979
27-Dec-96,1.2579,116.13,0.5911
30-Dec-96,1.2568,115.88,0.5914
31-Dec-96,1.2588,115.77,0.584
